"id","game_id","timestamp","player_count","on_sale","discount_percent","original_price","final_price","estimated_owners","id","name"
"3602","306130","1745258578","20066","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"3603","270880","1745258578","8697","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"3604","1091500","1745258579","29687","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"3605","730","1745262239","1223504","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"3606","570","1745262240","505105","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"3607","440","1745262240","48318","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"3608","578080","1745262241","245007","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"3609","1172470","1745262241","106787","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"3610","2767030","1745262242","156664","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"3611","3240220","1745262243","40877","true","50","2999","1499","0 .. 20,000","3240220","Grand Theft Auto V"
"3612","250900","1745262244","22917","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"3613","3164500","1745262244","204212","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"3614","1174180","1745262245","43137","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"3615","2495100","1745262246","1807","false","0","3999","3999","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"3616","1245620","1745262246","41788","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"3617","1151340","1745262247","10000","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"3618","2933620","1745262247","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"3619","1144200","1745262248","12051","false","0","4999","4999","2,000,000 .. 5,000,000","1144200","Ready or Not"
"3620","1449850","1745262249","15629","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"3621","281990","1745262250","14746","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"3622","2379780","1745262250","21031","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"3623","39210","1745262251","24125","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"3624","306130","1745262252","20414","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"3625","270880","1745262252","9081","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"3626","1091500","1745262253","29138","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"3627","730","1745265619","1157365","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"3628","570","1745265620","451885","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"3629","440","1745265621","50034","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"3630","578080","1745265622","206237","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"3631","1172470","1745265622","103702","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"3632","2767030","1745265623","162455","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"3633","3240220","1745265623","37740","true","50","2999","1499","0 .. 20,000","3240220","Grand Theft Auto V"
"3634","250900","1745265624","22287","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"3635","3164500","1745265625","202591","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"3636","1174180","1745265626","40617","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"3637","2495100","1745265627","1820","false","0","3999","3999","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"3638","1245620","1745265627","40602","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"3639","1151340","1745265628","9577","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"3640","2933620","1745265628","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"3641","1144200","1745265629","11889","false","0","4999","4999","2,000,000 .. 5,000,000","1144200","Ready or Not"
"3642","1449850","1745265629","14402","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"3643","281990","1745265630","14321","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"3644","2379780","1745265631","21407","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"3645","39210","1745265631","24459","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"3646","306130","1745265632","19592","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"3647","270880","1745265633","8857","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"3648","1091500","1745265633","28322","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"3649","730","1745269213","1026573","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"3650","570","1745269213","402988","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"3651","440","1745269214","47919","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"3652","578080","1745269214","164150","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"3653","1172470","1745269215","97281","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"3654","2767030","1745269215","163223","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"3655","3240220","1745269216","33894","true","50","2999","1499","0 .. 20,000","3240220","Grand Theft Auto V"
"3656","250900","1745269216","20282","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"3657","3164500","1745269217","190718","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"3658","1174180","1745269217","36735","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"3659","2495100","1745269217","1740","false","0","3999","3999","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"3660","1245620","1745269218","37057","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"3661","1151340","1745269218","8801","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"3662","2933620","1745269219","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"3663","1144200","1745269219","10524","false","0","4999","4999","2,000,000 .. 5,000,000","1144200","Ready or Not"
"3664","1449850","1745269219","13460","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"3665","281990","1745269220","13223","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"3666","2379780","1745269220","20993","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"3667","39210","1745269221","23678","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"3668","306130","1745269221","17736","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"3669","270880","1745269222","8649","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"3670","1091500","1745269223","26580","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"3671","730","1745272958","879907","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"3672","570","1745272959","339805","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"3673","440","1745272959","45775","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"3674","578080","1745272959","125369","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"3675","1172470","1745272960","90540","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"3676","2767030","1745272960","162738","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"3677","3240220","1745272961","30336","true","50","2999","1499","0 .. 20,000","3240220","Grand Theft Auto V"
"3678","250900","1745272961","18217","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"3679","3164500","1745272961","176812","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"3680","1174180","1745272962","32140","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"3681","2495100","1745272962","1711","false","0","3999","3999","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"3682","1245620","1745272963","33248","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"3683","1151340","1745272963","8227","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"3684","2933620","1745272964","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"3685","1144200","1745272964","8903","false","0","4999","4999","2,000,000 .. 5,000,000","1144200","Ready or Not"
"3686","1449850","1745272964","12709","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"3687","281990","1745272965","11989","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"3688","2379780","1745272966","20277","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"3689","39210","1745272966","22802","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"3690","306130","1745272967","15892","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"3691","270880","1745272968","8402","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"3692","1091500","1745272969","23612","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"3693","730","1745276522","741994","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"3694","570","1745276523","289859","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"3695","440","1745276524","45211","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"3696","578080","1745276525","95752","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"3697","1172470","1745276525","85589","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"3698","2767030","1745276526","166227","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"3699","3240220","1745276527","28182","true","50","2999","1499","0 .. 20,000","3240220","Grand Theft Auto V"
"3700","250900","1745276527","16615","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"3701","3164500","1745276528","168218","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"3702","1174180","1745276528","29090","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"3703","2495100","1745276529","1731","false","0","3999","3999","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"3704","1245620","1745276529","30393","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"3705","1151340","1745276530","7825","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"3706","2933620","1745276531","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"3707","1144200","1745276531","7953","false","0","4999","4999","2,000,000 .. 5,000,000","1144200","Ready or Not"
"3708","1449850","1745276532","12343","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"3709","281990","1745276533","10707","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"3710","2379780","1745276533","19620","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"3711","39210","1745276534","22578","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"3712","306130","1745276535","14579","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"3713","270880","1745276536","8522","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"3714","1091500","1745276536","21452","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"3715","730","1745280318","659058","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"3716","570","1745280319","267320","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"3717","440","1745280319","38501","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"3718","578080","1745280320","81137","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"3719","1172470","1745280321","83777","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"3720","2767030","1745280322","177147","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"3721","3240220","1745280322","27130","true","50","2999","1499","0 .. 20,000","3240220","Grand Theft Auto V"
"3722","250900","1745280323","15516","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"3723","3164500","1745280323","166784","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"3724","1174180","1745280324","27490","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"3725","2495100","1745280324","1766","false","0","3999","3999","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"3726","1245620","1745280325","29118","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"3727","1151340","1745280325","7713","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"3728","2933620","1745280326","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"3729","1144200","1745280327","7754","false","0","4999","4999","2,000,000 .. 5,000,000","1144200","Ready or Not"
"3730","1449850","1745280327","12531","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"3731","281990","1745280328","10289","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"3732","2379780","1745280328","18964","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"3733","39210","1745280329","23254","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"3734","306130","1745280330","14185","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"3735","270880","1745280330","8858","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"3736","1091500","1745280331","20351","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"3737","730","1745283786","637517","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"3738","570","1745283786","262902","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"3739","440","1745283787","38551","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"3740","578080","1745283787","93403","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"3741","1172470","1745283788","85575","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"3742","2767030","1745283788","191683","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"3743","3240220","1745283788","28138","true","50","2999","1499","0 .. 20,000","3240220","Grand Theft Auto V"
"3744","250900","1745283789","15540","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"3745","3164500","1745283789","169265","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"3746","1174180","1745283790","27618","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"3747","2495100","1745283791","1856","false","0","3999","3999","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"3748","1245620","1745283792","29552","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"3749","1151340","1745283792","7907","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"3750","2933620","1745283793","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"3751","1144200","1745283793","8010","false","0","4999","4999","2,000,000 .. 5,000,000","1144200","Ready or Not"
"3752","1449850","1745283794","14107","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"3753","281990","1745283794","10311","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"3754","2379780","1745283795","19421","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"3755","39210","1745283796","23810","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"3756","306130","1745283796","14034","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"3757","270880","1745283797","9195","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"3758","1091500","1745283798","20496","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"3759","730","1745287300","644912","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"3760","570","1745287301","271716","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"3761","440","1745287301","38302","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"3762","578080","1745287301","118700","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"3763","1172470","1745287302","87539","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"3764","2767030","1745287302","198275","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"3765","3240220","1745287303","29499","true","50","2999","1499","0 .. 20,000","3240220","Grand Theft Auto V"
"3766","250900","1745287304","15672","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"3767","3164500","1745287304","166262","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"3768","1174180","1745287305","27509","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"3769","2495100","1745287305","1750","false","0","3999","3999","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"3770","1245620","1745287306","29694","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"3771","1151340","1745287306","7600","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"3772","2933620","1745287307","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"3773","1144200","1745287308","7987","false","0","4999","4999","2,000,000 .. 5,000,000","1144200","Ready or Not"
"3774","1449850","1745287308","15443","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"3775","281990","1745287308","10447","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"3776","2379780","1745287310","19701","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"3777","39210","1745287311","23452","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"3778","306130","1745287311","13580","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"3779","270880","1745287312","8876","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"3780","1091500","1745287312","20641","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"3781","730","1745290945","664545","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"3782","570","1745290945","276497","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"3783","440","1745290946","38046","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"3784","578080","1745290947","158414","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"3785","1172470","1745290948","89236","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"3786","2767030","1745290949","191045","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"3787","3240220","1745290950","31052","true","50","2999","1499","0 .. 20,000","3240220","Grand Theft Auto V"
"3788","250900","1745290950","15357","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"3789","3164500","1745290951","152733","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"3790","1174180","1745290952","27069","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"3791","2495100","1745290952","1558","false","0","3999","3999","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"3792","1245620","1745290953","29171","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"3793","1151340","1745290953","6849","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"3794","2933620","1745290954","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"3795","1144200","1745290954","7431","false","0","4999","4999","2,000,000 .. 5,000,000","1144200","Ready or Not"
"3796","1449850","1745290955","16177","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"3797","281990","1745290956","10394","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"3798","2379780","1745290957","18925","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"3799","39210","1745290958","21617","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"3800","306130","1745290958","12860","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"3801","270880","1745290959","8068","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"3802","1091500","1745290960","20298","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"3803","730","1745294572","651727","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"3804","570","1745294572","272334","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"3805","440","1745294573","36440","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"3806","578080","1745294574","171649","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"3807","1172470","1745294574","88488","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"3808","2767030","1745294575","171172","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"3809","3240220","1745294575","30708","true","50","2999","1499","0 .. 20,000","3240220","Grand Theft Auto V"
"3810","250900","1745294576","14532","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"3811","3164500","1745294577","131810","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"3812","1174180","1745294577","25148","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"3813","2495100","1745294578","1262","false","0","3999","3999","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"3814","1245620","1745294578","26924","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"3815","1151340","1745294579","6008","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"3816","2933620","1745294579","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"3817","1144200","1745294580","6551","false","0","4999","4999","2,000,000 .. 5,000,000","1144200","Ready or Not"
"3818","1449850","1745294581","16320","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"3819","281990","1745294581","9717","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"3820","2379780","1745294582","16779","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"3821","39210","1745294583","18162","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"3822","306130","1745294584","11581","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"3823","270880","1745294586","6922","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"3824","1091500","1745294586","18878","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"3825","730","1745298195","725192","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"3826","570","1745298195","272951","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"3827","440","1745298196","34138","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"3828","578080","1745298197","217433","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"3829","1172470","1745298198","90181","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"3830","2767030","1745298198","141416","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"3831","3240220","1745298199","32737","true","50","2999","1499","0 .. 20,000","3240220","Grand Theft Auto V"
"3832","250900","1745298199","14461","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"3833","3164500","1745298200","107204","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"3834","1174180","1745298201","25182","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"3835","2495100","1745298201","1029","false","0","3999","3999","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"3836","1245620","1745298202","26013","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"3837","1151340","1745298203","5406","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"3838","2933620","1745298203","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"3839","1144200","1745298204","5642","false","0","4999","4999","2,000,000 .. 5,000,000","1144200","Ready or Not"
"3840","1449850","1745298205","17590","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"3841","281990","1745298205","9498","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"3842","2379780","1745298206","14771","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"3843","39210","1745298207","14200","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"3844","306130","1745298207","10622","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"3845","270880","1745298208","5883","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"3846","1091500","1745298209","18260","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"3847","730","1745301781","722735","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"3848","570","1745301781","271579","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
"3849","440","1745301782","31813","false","0","","","20,000,000 .. 50,000,000","440","Team Fortress 2"
"3850","578080","1745301783","249470","false","0","","","50,000,000 .. 100,000,000","578080","PUBG"
"3851","1172470","1745301784","90417","false","0","","","50,000,000 .. 100,000,000","1172470","Apex Legends"
"3852","2767030","1745301784","113644","false","0","","","0 .. 20,000","2767030","Marvel Rivals"
"3853","3240220","1745301785","31189","true","50","2999","1499","0 .. 20,000","3240220","Grand Theft Auto V"
"3854","250900","1745301786","12703","false","0","1499","1499","10,000,000 .. 20,000,000","250900","Binding of Isaac: Rebirth"
"3855","3164500","1745301787","88716","false","0","1999","1999","0 .. 20,000","3164500","Schedule I"
"3856","1174180","1745301787","23850","false","0","5999","5999","10,000,000 .. 20,000,000","1174180","Red Dead Redemption 2"
"3857","2495100","1745301787","947","false","0","3999","3999","0 .. 20,000","2495100","Hello Kitty Island Adventure"
"3858","1245620","1745301788","22869","false","0","5999","5999","20,000,000 .. 50,000,000","1245620","Elden Ring"
"3859","1151340","1745301788","4757","false","0","3999","3999","5,000,000 .. 10,000,000","1151340","Fallout 76"
"3860","2933620","1745301789","0","false","0","6999","6999","0 .. 20,000","2933620","Call of Duty: Black Ops 6"
"3861","1144200","1745301789","4589","false","0","4999","4999","2,000,000 .. 5,000,000","1144200","Ready or Not"
"3862","1449850","1745301790","15820","false","0","","","0 .. 20,000","1449850","Yu-Gi-Oh! Master Duel"
"3863","281990","1745301790","8756","false","0","3999","3999","2,000,000 .. 5,000,000","281990","Stellaris"
"3864","2379780","1745301791","12794","false","0","1499","1499","2,000,000 .. 5,000,000","2379780","Balatro"
"3865","39210","1745301791","4572","false","0","1999","1999","2,000,000 .. 5,000,000","39210","FINAL FANTASY XIV Online"
"3866","306130","1745301792","9959","true","75","1999","499","5,000,000 .. 10,000,000","306130","The Elder Scrolls Online"
"3867","270880","1745301792","4957","false","0","1999","1999","2,000,000 .. 5,000,000","270880","American Truck Simulator"
"3868","1091500","1745301793","16576","false","0","5999","5999","20,000,000 .. 50,000,000","1091500","Cyberpunk 2077"
"3869","730","1745305410","761403","false","0","","","100,000,000 .. 200,000,000","730","Counter-Strike 2"
"3870","570","1745305411","280384","false","0","","","200,000,000 .. 500,000,000","570","Dota 2"
